,title,label
2552,"알루미늄 다이캐스팅 전문 세아메카닉스, 이달 말 코스닥 입성",0
2553,"한달새 28% 하락 LG화학…외국인, 기관도 속수무책",0
2554,"""MSCI 러시아지수 퇴출로 한국 증시에 최대 9천171억원 유입""",0
2555,"코스피, 장 초반 1% 안팎 하락…유가 폭등에 경기 위축 우려(종합)",0
2556,"코스피 1%대 하락 출발…장중 2,600선 위협",0
2557,"[코스피] 33.98p(1.28%) 내린 2,617.33(개장)",0
2558,[코스닥] 12.49p(1.42%) 내린 869.05(개장),0
2559,"바이오니아, 탈모 화장품 독일 더마테스트 '엑설런트' 획득… 안전성 재입증",0
2560,"글로벌 금융시장, 고유가 공포에 '검은 월요일'",0
2561,"뉴욕증시, 우크라 사태·인플레에 나스닥 3.62%하락",0
2562,"뉴욕증시, 유가 폭등세에 하락…나스닥 3.62%하락마감",0
2563,에너지위기 공포에 다우지수 797P 급락…나스닥 3.6%하락,0
2564,"뉴욕증시, 유가 폭등세에 하락 출발",0
2565,화성산업 '형제의 난' 새 국면…조카 회장 선출에 삼촌 반발,0
2566,"KB자산운용 ""KBSTAR 팔라듐 ETF, 최근 3개월 수익률 50%""",0
2567,'몸값 4조원' IFC 매각 2파전…신세계·이지스 vs 미래에셋,0
2568,"한국증권금융 꿈나눔재단, 산불피해 이재민 지원 위해 1억원 후원",0
2569,원자재 값 급등에 오히려 함박웃음 짓는 종목은,0
2570,오스템임플란트 편입펀드 판매재개,0
2571,"""비트코인 대신 여기 투자할걸""…한달새 41% 오른 ETF",1
2572,"미래에셋증권, 펀드 700개 판매 전격중단 나선 이유는",0
2573,경제활동 재개 기대 여행펀드 인기,1
2574,유가 급등에 코스피 2% 급락…하룻새 시총 38조 증발,0
2575,"""아직 바닥 아니다""…맥 못추는 美증시",0
2576,AP위성 개발한 성능검증위성 누리호에 탑재,0
2577,버핏도 추가매수 나선 이 종목…5일간 45% 급등,1
2578,"유가 오르면 영업익 곤두박질…반도체·자동차株 ""큰일 났네""",0
2579,"""AI로 신약개발 효율화…5년내 4개 치료제 FDA 승인 목표""",0
2580,이달 17% 오른 HMM '숏커버링' 쏟아지나,1
2581,"에스티큐브, 4백50억원 주주배정 유상증자 결정",0
2582,러시아-우크라 전쟁에 자동차 업계 먹구름…현대차 기아 또 신저가,0
2583,우크라 공포에 외인 1조 팔자…코스피 2%대 하락,0
2584,"""7만전자 이유 있었네""…기관, 올해 3.3조 던졌다",0
2585,지누스 작년 영업이익 743억원…전년 대비 14.3%하락,0
2586,"[코스피] 62.12p(2.29%) 내린 2,651.31(장종료)",0
2587,[코스닥] 19.42p(2.16%) 내린 881.54(장종료),0
2588,지난해 회계기준 위반 상장사 83곳…과징금 159.7억원,0
2589,"한국거래소, 강원·경북 일대 산불피해 1억원 긴급지원",0
2590,"디딤, 지난해 손실액 전년 대비 최대 87% 감소...올해 흑전 가능성 상승",1
2591,"미래에셋그룹 임직원 일동, 울진·삼척·강릉 산불피해 이웃 돕기 성금 5억 원 기부",0
2592,"러, 우크라 침공으로 역대급 달러 강세…ETF에도 뭉칫돈",0
2593,"삼성전자, 급락세 보이면서 4개월만에 '6만전자'",0
2594,"""버티고 버티다 손절했더니""…진격의 HMM, 한달새 무려 78%상승",1
2595,"""증시, 실적 따른 개별장세""…중장기 투자는 DSR무관 골드스탁 상품으로",0
2596,"코넌코리아, 싸이월드 전용 10페타바이트 스토리지 시스템 구축",0
2597,"""슬픈 호재""…코스피 2% 넘게 빠지는데 방산주 나홀로 '신고가'",0
2598,"""고려아연, 아연 가격 강세 수혜""…선점은 DSR무관 야호스탁 자금으로",0
2599,"""네오위즈, 블록체인 플랫폼 사업 본격화""…대비는 DSR무관 골드스탁 자금으로",0
2600,네이버가 카카오보다 낫다? 슈퍼개미의 최애종목은 이것!,0
2601,"코스피, 2% 정도 하락…삼전 장중 '7만전자' 붕괴",0
2602,"""삼성전자, 양호한 실적 불구 저평가""…저점매수는 DSR무관 야호스탁 재원으로",1
2603,"코스피, 장 초반 2% 가까이 하락…기관·외인 순매도(종합)",0
2604,"SK증권 ""암호화폐, 지정학 리스크 속 부각…제도·정부 영향권"" 등",0
2605,"에스코넥, 폴더블 스마트폰 신제품 힌지 부품 승인",0
2606,"삼성전자, 4개월만에 '7만전자' 무너져",0
2607,"""대한항공, 러·EU 영공 제한 수혜""…대비는 DSR무관 골드스탁 자금으로",0
2608,"코스피 1%대 하락 출발…장중 2,660대로 밀려",0
2609,"[코스피] 33.26p(1.23%) 내린 2,680.17(개장)",0
2610,[코스닥] 11.01p(1.22%) 내린 889.95(개장),0
2611,"미래에셋자산운용 ""'TIGER 여행레저 ETF' 순자산 2천억원 돌파""",0
2612,"바이오니아 자회사, 애널리스트데이서 주요 파이프라인 현황 공개",0
2613,대통령 한 마디에 뛰어오른 원전주…강세 이어갈까,1
2614,"""韓 공매도 전면 재개해야 MSCI 선진지수 편입돼""",0
2615,"UBS ""美증시 올해 믿고 투자할 종목은 금융주""",0
2616,동학개미 모처럼 희소식…상장사 3곳 중 2곳 배당확대,0
2617,"박만수 CIO ""금리인상기, 가치주·대형기술주 나눠 담아라""",0
2618,러시아 제재 반사익…몸값 높아지는 정유주,0
2619,A등급 회사채 '봄날'…수요예측 잇단 흥행,0
2620,러 ETF 거래정지…700억 넘게 투자한 개미들 '발동동',0
2621,"""메모리, 가격 하락 끝""…삼전 '8만전자' 뚫고 오를까",0
2622,쪼개기 상장 더 깐깐하게…주주보호 속도내는 금융위,0
2623,"반토막난 5G 장비주, 올해 주가 날개 단다",0
2624,"亞증권협회 공매도 전면재개 주장…""韓 MSCI 선진지수 편입에 필요""",0
2625,약세장엔 삼성전자라더니…실제론 코스피보다 더 빠졌다,0
2626,월가가 콕 찍었다…우크라 상관없이 하반기 때 뜬다는 미국 주식은,0
2627,"""세일인 줄 알았는데 더 빠지네""…LG엔솔, 보유할까 매도할까",0
2628,"""한국, MSCI 선진지수 편입 위해 규제 투명성 높여야""",0
2629,"""이번엔 다르다""…2주 뒤 거리두기 본격 완화, 증권가 추천 종목은",0
2630,[증시 풍향계] 대선 주목…전쟁·물가·긴축 3대 불안 지속될 듯,0
2631,"증시침체에 IPO 시장 한파…""상반기까지 주춤할 듯""",0
2632,전쟁 변동성 지속…물가 지표 주목,0
2633,해외주식펀드 수익률 '마이너스'…올해 9% 평가손실,0
2634,간 큰 개미들…'폭락' 러시아 ETF 700억 이상 순매수,1
2635,"작년 최대 실적 증권업계, 1분기 증시 침체에 '먹구름'",1
2636,"美증시, 우크라 '핵 위기'우려에 나스닥 1.66%하락",0
2637,"뉴욕증시, 우크라 '핵 위기' 우려에 하락 출발",0
2638,네패스 작년 영업손실 164억원…적자 확대,0
2639,"李의 거래세냐, 尹의 양도세냐…'계산기' 두드리는 개미들",0
2640,대선 결과별 수혜 업종은…李 친환경·게임 尹 원전·건설,0
2641,"긴축, 우크라 원전 화재 악재에…코스피 2710선 후퇴",0
2642,"""물 탄 개미들 어쩌나""…LG화학 장중 4%하락, 52주 신저가 또 경신",0
2643,"긴축 우려·우크라 원전 화재에 코스피 1%대하락…2,710대 후퇴(종합)",0
2644,"신한자산운용, '그린플레이션' 투자하는 펀드 내놓는다",0
2645,원익큐엔씨 작년 영업이익 868억원…전년 대비 110.4%상승,1
2646,"코스피 1%대 하락해 2,710대 후퇴",0
2647,[코스닥] 11.36p(1.25%) 내린 900.96(장종료),0
2648,"[코스피] 33.65p(1.22%) 내린 2,713.43(장종료)",0
2649,전쟁에 증시 불안정한데…'한국계 스팩' 나스닥 입성,0
2650,공급망 병목현상 때문에…美 대표 의류주 실적 부진에 주가 '뚝',0
2651,한달도 안돼 수익률 55%…미달 사태 '두슬라'의 반전,0
2652,"개미들, 현대차·기아로 한달새 300억 넘게 잃었다",0
2653,국내 유일 러시아 ETF 상폐 위기…불개미 악소리,0
2654,"""러시아, MSCI 신흥국 지수서 배제""…대비는 DSR무관 골드스탁 재원으로",0
2655,FTSE러셀도 MSCI도 러시아 '손절'…국내 증시에 호재될까,0
2656,"""S-Oil, 러시아 사태 최선호 수혜""…비중확대는 DSR무관 야호스탁 자금으로",0
2657,"KTB금융그룹, 우크라이나 난민 긴급 구호금 1억3000만원 지원",0
2658,"바이온 김병준 대표 자사주 20만주 장내 매수…""주주가치 제고""",1
2659,"""퍼시스, 자산 가치 대비 저평가""…비중확대는 DSR무관 골드스탁 상품으로",0
2660,"증권가, 기아 중장기 목표 발표에 긍정적 평가",0
2661,"""덴티움, 4분기 실적 컨센서스 상회""…투자는 DSR무관 야호스탁 상품으로",0
2662,"NH투자, CJ대한통운 목표가 하향…""배송 차질·비용 증가""",1
2663,태광·에스피지 등 14개사 코스닥 공시우수법인 선정,0
2664,"코스피, 미국 긴축 우려에 하락 출발…2,720대 후퇴(종합)",0
2665,"""효성첨단소재, 수소 경제 대장주""…대비는 DSR무관 골드스탁 자금으로",0
2666,"코스피 하락 출발…2,730대",0
2667,"[코스피] 10.50p(0.38%) 내린 2,736.58(개장)",0
2668,[코스닥] 3.85p(0.42%) 내린 908.47(개장),0
2669,"뉴욕증시, 전쟁지속·연준 긴축 의지에 하락 마감",0
2670,"뉴욕증시, 전쟁지속·연준 긴축 의지에 하락 마감",0
2671,"뉴욕증시, 파월 발언 주목하며 혼조세로 출발",0
2672,기관·외국인 매수세…미국發 증시 훈풍에 자동차·반도체 '웃음',1
2673,"증권사들이 ""꼭 사라"" 추천한 금융주…전쟁 악재에 폭삭",0
2674,美본사 두손든 아웃백…스카이레이크가 손대 살렸네,0
2675,우크라 전쟁 후폭풍…회사채 3월도 강추위,0
2676,"증시 부진에 공모株 불패는 옛말…""따상행진 시대 끝나""",0
2677,"30조원 굴리는 英 액티스, 첫 한국인 파트너 최용석",0
2678,"[MK라씨로] 기관은 LIG넥스원, 외국인은 퍼스텍…방산株 더 샀다",0
2679,우크라 수혜 한화에어로 '쑥'…녹십자는 허가 지연에 하락,0
2680,"러 에너지·은행 주가 99% 폭락 ""20년간 자금 묶일수도""",0
2681,"JP모건 ""유가 올라도 美경제 건재…기술株·금융株 담아라""",0
2682,"한국테크놀로지, 10억원 유상증자…제이피투자조합에 제3자배정",0
2683,"한화투자증권, 보통주 1주당 200원 배당",0
2684,지금이 기회…증권사 목표가보다 80% 저렴한 종목들,0
2685,"코스피, 4거래일 연속 상승 마감…셀트리온 7%상승",1
2686,미국 금리인상 불확실성 완화에 코스피 1.6% 상승 마감(종합),1
2687,"코스피, 1.61% 상승 마감…2,740대 회복",1
2688,"키이스트, SM스튜디오스에 150억 유상증자",0
2689,[코스닥] 16.87p(1.88%) 오른 912.32(장종료),1
2690,"[코스피] 43.56p(1.61%) 오른 2,747.08(장종료)",1
2691,"""이제 슬슬 담아볼까""…확진정점 근접, 거리두기 완화에 뜨는 종목",0
2692,"""한국 증시 호재되나""…MSCI 신흥지수서 러시아 퇴출",0
2693,"KIC, 대체투자부문 경력직 공개 채용",0
2694,"서울역 힐튼호텔·죽전 데이터센터…신한금투, 2조원대 PF 대출 주관",0
2695,"금감원, 지난해 상장법인 등의 공시위반 87건 제재 조치",0
2696,"금감원 ""감사 전 재무제표 제출 의무 위반한 비상장사 크게 증가""",1
2697,"""中企 상장유지비용 16년간 92%증가…경감필요""",1
2698,"코람코더원리츠 공모 흥행…하나금투, 상장리츠서 약진",0
2699,"스틱운용, 디피씨 전자사업부 판다",0
2700,"엔케이맥스, NK뷰키트 활용한 'NK세포 활성도와 염증표지자 상관관계' 논문 발표",0
2701,"LS ELECTRIC, 반등…천연가스 가격 급등 '수혜'",1
2702,우크라 사태에 불똥 튄 현대차·기아…주가 바닥찍었나,0
2703,스위프트 제재·채권금리 하락…연이은 악재에 금융주 약세,0
2704,삼성전자 털고 나갔던 개인들 두달새 2조 사들였다,0
2705,전환사채 담보약정 숨겨 과징금…IPO 때 보고서 정정누락도 제재,0
2706,국내 금융시장 '출렁'…주식시장은 급락 후 안정,0
2707,"""에코프로비엠, 악재 충분히 반영""…대비는 DSR무관 골드스탁 상품으로",0
2708,"증권가 ""현대차의 '전동화 가속', 구체적 실행 계획 부족""",0
2709,"""상장사 3곳 중 2곳 배당 확대""…비중확대는 DSR무관 야호스탁 재원으로",0
2710,"30조 운용 英액티스, 첫 한국인 고위임원 탄생",0
2711,"MSCI 신흥지수서 러 퇴출…""韓 증시에 1조 유입""",0
2712,"""기아, 글로벌 피어 中 가장 저평가""…저점매수는 DSR무관 골드스탁 상품으로",1
2713,"""2차전지株 반등 기대감 커져""…대비는 DSR무관 야호스탁 자금으로",1
2714,"한국테크놀로지, 플라즈마 방역공조기술 공동프로젝트 수행 위해 푸른빛 등과 업무협약 체결",0
2715,"금호전기, 브릭메이트 1~2월 22억원 계약 수주… ""수주 실적 증가세 뚜렷""",1
2716,"씨티케이, 플라스틱 재활용 용이한 친환경 수성 코팅기법 'CTK 그린 코팅' 선보여",0
2717,"코스피, 미 금리인상 불확실성 완화에 상승 출발…2,730대(종합)",1
2718,"안랩, 장중 12%상승…안철수 윤석열 대선 후보 단일화에 강세",1
2719,"""실적 좋은 리오프닝주 주목""…투자는 DSR무관 골드스탁 자금으로",0
2720,"코스피 1% 가까이 상승 출발…2,730대",1
2721,"[코스피] 26.34p(0.97%) 오른 2,729.86(개장)",1
2722,[코스닥] 5.83p(0.65%) 오른 901.28(개장),1
2723,"SG, 주주가치 제고 위해 자사주 100억원 규모 매입 결정",0
2724,"메타버스·NFT 본격진출 한 큐브엔터, 역대최고 매출 달성… 전년 대비 매출 약 100% 상승",1
2725,"뉴욕증시, 파월 발언에 상승…다우 1.79%상승",1
2726,쿠팡 지난해 매출 54% 증가한 22조원…영업적자 1조8천억원,1
2727,"뉴욕증시, 유가 폭등·파월 발언 주목하며 상승 출발",1
2728,정영채 NH증권사장 연임…이사회서 단독 후보 추대,0
2729,"오케스트라PE, 허영호 전 유니타스캐피탈 한국대표 준법감시인으로 영입",0
2730,"NH투자증권, 4천억원 유상증자…농협금융지주에 제3자배정",0
2731,850종목씩 상승·하락 반복…현기증 나는 증시,1
2732,얼어붙었던 경제활동 재개에…화장품·여행레저 ETF '쑥',0
2733,잘나가던 탄소배출권ETF…러시아 우크라이나 침공에 폭삭,0
2734,러시아 ETF 상장폐지돼…일부 증권사선 매도 막혀,0
2735,"3년연속 최대실적 KTB證, 1주당 250원 현금배당키로",1
2736,'푸틴 빔' 맞은 뉴욕증시…서학개미 최애 종목 수익률 급락,0
2737,"비트코인 송금서비스 블록, 월가 10명중 9명 ""사라""",0
2738,"어피너티, 신창재 상대로 '2차 중재신청'",0
2739,"티빙, 2500억 투자 유치 작업 마무리",0
2740,LG엔솔 시총 100조 탈환…코스피 2700선 회복,0
2741,"우크라 사태 지속에도 코스피 소폭 상승…2,700대 회복(종합)",1
2742,"금융위, '옵티머스 사태' NH證·하나銀 제재",0
2743,축산물 유통플랫폼 '정육각' 초록마을 품는다,0
2744,"NH-아문디 자산운용, 김민호 마케팅부문장 선임",0
2745,"로보어드바이저 쿼터백, 신한금융그룹서 100억 투자유치",0
2746,"한국투자증권·KB페이, 해외주식 소수점 거래 제휴",0
2747,"""에스엠, 이수만 라이크기획만 정리해도 시총 3조 간다""",0
2748,"코스피 소폭 상승 마감…2,700대 회복",1
2749,[코스닥] 14.38p(1.63%) 오른 895.45(장종료),1
2750,"[코스피] 4.34p(0.16%) 오른 2,703.52(장종료)",1
2751,"""K-배터리, 중국보다 조정폭 컸다""…2차전지주 반등 기대감",1
2752,"트러스톤운용, 이성한 전 삼성선물 전무 영입",0
2753,"""현대엔지니어링 상장 성공하려면 배당정책 등 소통 필요""",0
2754,동양피스톤 영업이익 513%상승…친환경 부품 사업 142% 성장,1
2755,"KTB투자증권, 1주당 250원 현금배당…'다올투자증권'으로 변경",0
2756,"바이오니아, 은코팅 구리 나노와이어 신소재 유럽 특허 등록",0
2757,10개 종목 중 4개가 신저가라는데…한달새 82% 오른 이 종목,1
2758,작년 국내기관 해외증권 투자잔액 4천27억달러…역대 최대,0
2759,"""증시에 긍정적 시각 가질 때""…선점은 DSR무관 골드스탁 상품으로",0
2760,"""우크라 사태로 국내 조선업종 수혜""…비중확대는 DSR무관 야호스탁 상품으로",0
2761,주가 30% 넘게 빠졌는데 거래량 900배 폭증한 러시아 ETF,0
2762,"""대형주 위주 중장기 접근 필요""…대비는 DSR무관 골드스탁 재원으로",0
2763,우크라 총성에 방산주 동반 강세…LIG넥스원 6%상승,1
2764,"예탁원 ""작년 상호변경한 상장사 122개…28.4% 증가""",1
2765,"""신규 확진 30만 넘을 수도""…5거래일 만에 82% 오른 신풍제약",1
2766,"""3월 코스피 2,600∼2,900"".…대비는 DSR무관 야호스탁 자금으로",0
2767,"대신증권 ""코스피 3월 중 연저점 통과…2,500대에서 매수 추천""",1
2768,"한국테크놀로지 최대주주 추가 지분 취득…""주주가치 제고, 경영권 안정 등 효과 기대""",1
2769,"코스피 장 초반 혼조세…2,700선 안팎 등락(종합)",0
2770,"""한국가스공사 목표가 잇달아 상향""…투자는 DSR무관 골드스탁 자금으로",1
2771,"국민카드, 'KB Pay'로 소액투자 가능한 해외주식투자 선보여",0
2772,"코스피 소폭 하락 출발…2,690대",0
2773,"[코스피] 0.87p(0.03%) 내린 2,698.31(개장)",0
2774,[코스닥] 0.45p(0.05%) 내린 880.62(개장),0
2775,"큐브엔터, '더 샌드박스' 손잡고 글로벌 메타버스 사업 구체화",0
2776,"우크라전쟁 끝, 주식 반등? 미국주식 올인 조심할 이유",1
2777,"""피엔에이치테크, 올해도 레벨업…폭발적 성장 전망""",0
2778,"美증시, 러-우크라 전면전 우려에…다우 1.76%하락",0
2779,"美증시, 우크라-러 교전 속 하락…다우 1.76%하락",0
2780,상장사 3곳 중 2곳은 배당 확대…기아 배당금 증가액 1위,1
2781,"뉴욕증시, 우크라·러시아 교전 지속에 하락 출발",0
2782,BP·쉘도 '굿바이 러시아'…등 돌리는 글로벌 기업들,0
2783,우크라 전쟁 반사익…'자원부국' 브라질·인니 펀드가 뜬다,0
2784,희비 갈린 콘텐츠ETF 수익률…미디어·엔터 '쾌청' 게임 '흐림',0
2785,"IB명가에 듣는다 ""인프라·부동산 실물투자로 인플레 압박 견딜 것""",0
2786,"""코스피, 빠져도 너무 빠졌다""…3월에 기지개 펼 종목은",0
2787,"""소맥 1만원 시대 온다""더니…한달새 28% 오른 종목",1
2788,기업들이어 MSCI지수도 '굿바이 러시아',0
2789,"러시아 빈 자리, 브라질에 투자하라? 떠오르는 자원부국 ETF",0
2790,"""3월은 비중확대 기회""…전쟁 풍파겪은 국내 주식시장 온기돌까",0
2791,"美증시, 러 제재 강화에 혼조 마감…다우 0.49%하락",0
2792,"美증시, 러 제재 강화에 혼조 마감…다우 0.49%하락",0
2793,올해 증시서 '신저가 추락' 속출…종목 10개 중 4개,0
2794,"뉴욕증권거래소·나스닥, 러시아 주식 거래 일시중단",0
2795,"뉴욕증시, 서방 對러시아 제재 강화에 하락 출발",0
2796,청소년 주식 투자 늘면서... 잇따라 금융 자격증 응시생도 증가,1
2797,'3%룰' 후폭풍…주총 목소리 키우는 사모펀드,0
2798,삼성전자 현대차 '우크라 사태'로 주가 하락할때…이 종목은 웃었다,0
2799,"원전株 기사회생…文 ""원전이 주력 기저 전원으로"" 발언에 강세",0
2800,"우크라이나는 전쟁, 북한은 미사일…방산주 날아올랐다",0
2801,"""올해 돈 벌고 싶다면 미국주식보다는 국내주식""",0
2802,주주환원확대·실적 탄탄…저평가 증권株 탄력 받나,0
2803,"추락하던 과창판ETF, 中전인대 기대에 반등하나",1
2804,"대신증권, 24년 연속 현금배당…주당 1400원",0
2805,"""원전 주력"" 한마디에 두산重 10%상승마감…코스피, 2690선 회복",1
2806,"대신증권, 주당 1천400원 현금배당…자사주 150만주 취득",0
2807,"코스피, 러·우크라 협상 기대감에 0.84% 올라…2,690대 회복(종합)",1
2808,"'KPMG 아이디어톤'서 파인애플팀 우승…""태양광 설치·투자 플랫폼 제안""",0
2809,"코스피, 러시아·우크라 협상 기대감에 올라…2,700 근접",1
2810,"[코스피] 22.42p(0.84%) 오른 2,699.18(장종료)",1
2811,[코스닥] 8.09p(0.93%) 오른 881.07(장종료),1
2812,"공인회계사 1차시험, 1만3천명 응시…경쟁률 5.9대 1",0
2813,"국민연금, 블랙록 등 멀티에셋 위탁운용사 선정",0
2814,중흥-대우건설 인수 '마침표'…건설사 '빅4' 도약,0
2815,한화 작년 매출 52조8천억원…3년 연속 50조원대(종합),0
2816,테슬라 올해 30% 하락했는데…캐나다 '큰손' CPPIB 베팅 눈길,0
2817,"추락하던 '중국판 나스닥' 과창판 ETF, 전인대 기대감에 반등하나",1
2818,"러-우크라 갈등에 반도체株 하락…삼성전자 -4%, SK하이닉스 -7%",0
2819,한화 작년 영업이익 2조9천279억원…전년 대비 89%상승,1
2820,NH證 '펀드운용감시시스템' 국내외 모든 투자 자산 살펴,0
2821,"채권단 졸업에 정책 모멘텀까지, 돌아온 '두슬라'…두산重 급등",0
2822,"""60년간 원전 주력""…文 말 한마디에 원전주 급등",0
2823,"""에너지株 당분간 수혜""…중장기 대비는 DSR무관 골드스탁 자금으로",0
2824,"삼성액티브자산운용, 신임 대표에 민수아 운용총괄",0
2825,선정훈 한국증권학회장 취임,0
2826,러 스위프트 제재에 車업종 충격…현대차·기아 52주 신저가,0
2827,한국증권학회장에 선정훈 건국대 교수 취임,0
2828,"""휠라홀딩스, 고마진 채널 비중 확대""…투자는 DSR무관 야호스탁 상품으로",0
2829,"유진투자 ""MSCI 선진지수 편입, 코스피 영향 제한적""",0
2830,美 야간선물 2%대 하락…아시아 증시는 보합권,0
2831,하이투자증권 2000억원 자본확충…장기 신용등급 상향 전망,1
2832,"하나투어 ""1분기 사이판 여행예약 1천200명…전분기보다 118%상승""",1
2833,"""미 금리 인상 폭 25bp 전망 확산""…대비는 DSR무관 골드스탁 재원으로",0
2834,10만명이 AI에 1조 맡겼다고?…월 10만원 투자해볼까,0
2835,"""가시성 높은 대안으로 압축 대응해야""…대비는 DSR무관 야호스탁 자금으로",0
2836,다음달 현대중공업 7천만주 등 의무보유등록 해제,0
2837,"""또 다시 최저가""…LG엔솔, 기관 1개월 의무보유 해제로 약세",0
2838,"러시아 SWIFT 제재 영향에 코스피 하락 출발…2,660대(종합)",0
2839,"하이투자증권, 2년 만에 자본확충…2천억원 규모",0
2840,"""대선 앞두고 건설株 '꿈틀'""…저점매수는 DSR무관 골드스탁 상품으로",1
2841,"한투증권 ""3월 코스피 2,600∼2,900 전망…불안 요인 선반영""",0
2842,"코스피 0.5% 하락 출발…2,660대",0
2843,"[코스피] 13.76p(0.51%) 내린 2,663.00(개장)",0
2844,[코스닥] 2.71p(0.31%) 내린 870.27(개장),0
2845,디스커버리운용 '계약체결 내부 통제 문제' 경영유의 받아,0
2846,잘나가는 유틸리티株…주가 전망은 제각각,0
2847,"한국 닥터 둠의 변신 ""주가 바닥 2500선…지금은 韓주식 살 때""",0
2848,"""12년간 매년 6~10%…목표 수익률 꾸준히 달성하는 상품 만들죠""",0
2849,MK라씨로 누적사용자 110만…5년간 연평균 수익률 20.3%,0
2850,SK 주가 200만원 간다? CEO 호언장담 믿을수 있을까,0
2851,"""자사주 매입, 약발 안 받네""…우크라 리스크에 상장사들 '끙끙'",0
2852,전쟁을 기회삼은 서학개미…나스닥 3배 수익 ETF 집중 매수,1
2853,"경제재개 기대에 실적개선까지…엔터株, 우크라 사태 '무풍지대'",1
2854,"동학개미, 대포 소리에 삼성전자 LG화학만 1조 담았다",0
2855,러-우크라 전쟁에 출렁이는 증시…그래도 오를 종목은 오른다,1
2856,"""첫날 판 사람이 승자""…상장 한달새 30% 빠진 LG엔솔, 바닥 어디?",0
2857,"어게인 2020?…10연상 찍었던 그 종목, 요즘 또 심상치 않다던데",0
2858,"""비호감 대선 오명 때문?"" 대선 테마주 줄줄이 '반토막'",0
2859,"""기업 31%, 국민연금 주총안건 반대시 '통과 어려울 것' 전망""",0
2860,"파월, 의회 증언에 쏠린 시선",0
2861,주식계좌 보기 두려운 개미…전문가 추천 투자 전략은,0
2862,"뉴욕증시, 러 대화 가능성에 상승…다우 2.51%상승",1
2863,"뉴욕증시, 러·우크라 대화 소식에 상승…다우 2.51%상승마감",1
2864,"뉴욕증시, 러시아·우크라 대화 소식에 상승 출발",1
2865,요즘 신입사원은 '연금 불개미'…은퇴 생각한다,0
2866,"금리 인상에 잘나가던 금융株, 우크라이나 전쟁 직격탄",0
2867,'年 6%' MZ세대 똘똘한 연금투자,0
2868,"NH證, 클라우드 통해 빅데이터 활용폭 넓힌다",0
2869,코오롱 작년 매출 5조4천억원…지주사 출범 후 최대 실적,1
2870,"코스피, 우크라이나 사태 긴장 속에 반등…2670선 마감",1
2871,반도체 수급 문제 생길라…푸틴 침공에 더 멀어진 팔만전자,0
2872,"[코스피] 27.96p(1.06%) 오른 2,676.76(장종료)",1
2873,[코스닥] 24.77p(2.92%) 오른 872.98(장종료),1
2874,"한화에어로스페이스, 작년 3천830억원 흑자…한화 편입 후 최대(종합)",1
2875,코오롱인더스트리 작년 영업이익 2천527억원…전년 대비 65.8%상승,1
2876,"KTB네트워크, 주당 150원 현금배당…'다올인베스트먼트'로 변경",0
2877,"KTB네트워크, 보통주 150원 배당 결의",0
2878,한국가스공사 작년 영업이익 1조2천397억원…전년 대비 37.9%상승,1
2879,한화에어로스페이스 작년 영업이익 3천830억원…전년 대비 57.1%상승,1
2880,"""크림반도 병합 때보다 낙폭 클듯""…증시 불안감 확산",0
2881,"NH투자證, '해외주식 권리정보 조회 서비스' 오픈",0
2882,"KIC 해외투자협의회 개최 ""팬데믹 이후 시장 전망 및 자산배분 전략 논의""",0
2883,'자금 돌려막기' 문은상 신라젠 前 대표 2심도 징역 5년,0
2884,"NH투자증권, 해외주식 권리정보 조회 서비스 출시",0
2885,"""우크라 사태, 원자재 가격 영향 제한적""…대비는 DSR무관 골드스탁 자금으로",0
2886,신라젠 최대주주 엠투엔 서홍민 회장 지분 3년간 보호예수 설정,0
2887,"""불확실성 완화되면 엔데믹 모멘텀상승""…선점은 DSR관 야호스탁 자금으로",1
2888,"카카오, 3000억원 규모 자사주 소각에 4%대 강세",0
2889,"파멥신, 전이성 삼중음성유방암 병용임상 1b상 완료… 전체반응률 50%",0
2890,"""조선株 우크라 사태 수혜 기대""…저점매수는 DSR무관 골드스탁 재원으로",1
2891,SK스퀘어 첫 실적공개…지난해 11~12월 영업익 4천198억원,0
2892,"삼성증권 ""3월 코스피 중립 이하 전개…2,600∼2,800 전망""",0
2893,"""오리온, 실적 성장 추세 이어져""…투자는 DSR무관 야호스탁 상품으로",0
2894,"코스피, 저가 매수 유입에 1%대 반등…2690선 회복",1
2895,"우크라 사태 속 코스피 1%대 반등 출발…2,680대(종합)",1
2896,"Buy the invasion 통했나? 전쟁에도 3% 폭등한 나스닥ㅣ 러시아발 유럽 물가 상승, 고민깊어질 Fed [추동훈의 월스트리트뷰]",1
2897,"""와이지엔터, 빅뱅 컴백에 고성장 기대""…대비는 DSR무관 골드스탁 자금으로",1
2898,"우크라 사태 속 코스피 1%대 상승 출발…2,680대",1
2899,"[코스피] 29.67p(1.12%) 오른 2,678.47(개장)",1
2900,[코스닥] 16.51p(1.95%) 오른 864.72(개장),1
2901,"뉴욕증시, 미 제재 발표 후 나스닥 3.34% 상승",1
2902,"뉴욕증시, 러-우크라 전쟁에 '롤러코스터'…나스닥 3%상승마감",1
2903,"뉴욕증시, 러시아 우크라 침공에 2% 이상 하락 출발",0
2904,"'규제의 시대' 中알리바바, 분기 매출 증가율 상장 후 최저",1
2905,'1조 펀드사기' 옵티머스 사건 대법원서 심리(종합),0
2906,푸틴이 방아쇠 당기자마자…아시아증시 코인 와르르,0
